ID,Genre,MovieID,Name,Popularity,Rate,Year,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7
1011,Drama|Thriller,3409,Final Destination ,35,2.8,2000,Drama,Thriller,,,,,
1243,Action|Crime|Drama|Thriller|War,36529,Lord of War ,35,3.5143,2005,Action,Crime,Drama,Thriller,War,,
2306,Comedy|Drama,44195,Thank You for Smoking ,35,3.9143,2006,Comedy,Drama,,,,,
1367,Action|Adventure|Sci-Fi,122918,Guardians of the Galaxy 2 ,27,3.7778,2017,Action,Adventure,Sci-Fi,,,,
1392,Action|Sci-Fi,168252,Logan ,24,4.0833,2017,Action,Sci-Fi,,,,,
2135,Action|Adventure|Sci-Fi,122916,Thor: Ragnarok ,20,3.8,2017,Action,Adventure,Sci-Fi,,,,
2136,Sci-Fi,176371,Blade Runner 2049 ,18,3.5556,2017,Sci-Fi,,,,,,
1369,Action|Adventure|Fantasy,122926,Untitled Spider-Man Reboot ,16,4,2017,Action,Adventure,Fantasy,,,,
3121,Horror,168250,Get Out ,14,3.3571,2017,Horror,,,,,,
2134,Action|Adventure|Sci-Fi,122912,Avengers: Infinity War - Part I ,13,3.8462,2018,Action,Adventure,Sci-Fi,,,,
2878,Action|Drama|Thriller|War,174055,Dunkirk ,13,3.2308,2017,Action,Drama,Thriller,War,,,
3117,Action|Adventure|Fantasy,143355,Wonder Woman ,13,3,2017,Action,Adventure,Fantasy,,,,
4025,Adventure|Animation|Children,177765,Coco ,13,3.3846,2017,Adventure,Animation,Children,,,,
2138,Action|Comedy|Sci-Fi,187593,Deadpool 2 ,12,3.75,2018,Action,Comedy,Sci-Fi,,,,
3129,Action|Adventure|Fantasy|Sci-Fi,179819,Star Wars: The Last Jedi ,12,2.8333,2017,Action,Adventure,Fantasy,Sci-Fi,,,
5445,Action|Adventure|Sci-Fi,122906,Black Panther ,11,3.5455,2017,Action,Adventure,Sci-Fi,,,,
3123,Action|Crime|Thriller,171763,Baby Driver ,9,4.1111,2017,Action,Crime,Thriller,,,,
3127,Horror,175303,It ,9,3.2222,2017,Horror,,,,,,
1394,Action|Adventure|Comedy,176101,Kingsman: The Golden Circle ,8,2.875,2017,Action,Adventure,Comedy,,,,
1395,Crime|Drama,177593,"Three Billboards Outside Ebbing, Missouri ",8,4.5,2017,Crime,Drama,,,,,
5660,Adventure|Drama|Fantasy,180031,The Shape of Water ,8,3.5,2017,Adventure,Drama,Fantasy,,,,
2008,(no genres listed),122896,Pirates of the Caribbean: Dead Men Tell No Tales ,7,3.5714,2017,(no genres listed),,,,,,
4624,Action|Animation|Comedy,167746,The Lego Batman Movie ,7,3.5714,2017,Action,Animation,Comedy,,,,
2035,Action|Crime|Thriller,168248,John Wick: Chapter Two ,6,3.8333,2017,Action,Crime,Thriller,,,,
2842,Action|Adventure|Sci-Fi,122898,Justice League ,6,2.3333,2017,Action,Adventure,Sci-Fi,,,,
3128,Action|Adventure|Children,179401,Jumanji: Welcome to the Jungle ,6,3.5,2017,Action,Adventure,Children,,,,
3120,Drama|Horror|Thriller,166534,Split ,5,2.8,2017,Drama,Horror,Thriller,,,,
3134,Action|Adventure|Children|Sci-Fi,187595,Solo: A Star Wars Story ,5,3.8,2018,Action,Adventure,Children,Sci-Fi,,,
4627,Animation|Children|Comedy,168418,The Boss Baby ,5,3.6,2017,Animation,Children,Comedy,,,,
5471,Drama,180985,The Greatest Showman ,5,2.8,2017,Drama,,,,,,
5675,Animation|Comedy,183897,Isle of Dogs ,5,3.2,2018,Animation,Comedy,,,,,
6115,Action|Horror|Sci-Fi|Thriller,169984,Alien: Covenant ,5,2.6,2017,Action,Horror,Sci-Fi,Thriller,,,
6117,Action|Crime|Mystery|Thriller,175569,Wind River ,5,3.2,2017,Action,Crime,Mystery,Thriller,,,
2137,Action|Adventure|Animation|Children,187541,Incredibles 2 ,4,3,2018,Action,Adventure,Animation,Children,,,
2870,Action|Adventure|Fantasy,168254,Kong: Skull Island ,4,3,2017,Action,Adventure,Fantasy,,,,
2871,Drama|Romance,168492,Call Me by Your Name ,4,3.5,2017,Drama,Romance,,,,,
3132,Action|Adventure|Fantasy,184471,Tomb Raider ,4,2.25,2018,Action,Adventure,Fantasy,,,,
4626,Comedy|Romance,168326,The Big Sick ,4,4,2017,Comedy,Romance,,,,,
4829,Crime|Drama,168266,T2: Trainspotting ,4,3.5,2017,Crime,Drama,,,,,
5032,Action|Adventure|Drama|Sci-Fi,173145,War for the Planet of the Apes ,4,2.75,2017,Action,Adventure,Drama,Sci-Fi,,,
5627,Drama|Horror|Thriller,185029,A Quiet Place ,4,2.5,2018,Drama,Horror,Thriller,,,,
5671,Drama,170697,Gifted ,4,4,2017,Drama,,,,,,
5674,Action|Crime|Fantasy,182823,Bright ,4,2.75,2017,Action,Crime,Fantasy,,,,
6892,Action|Adventure|Sci-Fi,173291,Valerian and the City of a Thousand Planets ,4,2.75,2017,Action,Adventure,Sci-Fi,,,,
1396,Drama,180095,Wonder ,3,4,2017,Drama,,,,,,
2882,Horror|Thriller,175485,Death Note ,3,1.3333,2017,Horror,Thriller,,,,,
2883,Action|Comedy,175661,The Hitman's Bodyguard ,3,2.3333,2017,Action,Comedy,,,,,
2890,Action|Adventure|Comedy|Fantasy|Sci-Fi,188301,Ant-Man and the Wasp ,3,3.6667,2018,Action,Adventure,Comedy,Fantasy,Sci-Fi,,
3130,Adventure|Mystery|Sci-Fi|Thriller,182715,Annihilation ,3,3.6667,2018,Adventure,Mystery,Sci-Fi,Thriller,,,
4633,Action|Comedy,170813,Baywatch ,3,3,2017,Action,Comedy,,,,,
5033,Comedy,177615,Lady Bird ,3,3,2017,Comedy,,,,,,
5626,Drama|War,179817,Darkest Hour ,3,3.6667,2017,Drama,War,,,,,
5984,Drama,178061,"I, Tonya ",3,3.3333,2017,Drama,,,,,,
6568,Crime|Drama|Mystery,177763,Murder on the Orient Express ,3,2.3333,2017,Crime,Drama,Mystery,,,,
