,1st Genre,Genre,MovieID,Name,Popularity,Rate,Year
7383,Comedy,Comedy|Drama|Romance,26147,"Thousand Clowns, A ",1,5.0,1965
7384,Animation,Animation|Fantasy|Mystery,26631,Alice (Neco z Alenky) ,2,3.5,1988
7385,Documentary,Documentary,60333,Encounters at the End of the World ,2,4.0,2008
7386,Animation,Animation|Children|Comedy,42734,Hoodwinked! ,4,3.0,2005
7387,Action,Action|Animation|Children|Comedy,170939,Captain Underpants: The First Epic Movie ,1,3.0,2017
7388,Action,Action|Crime|Thriller,61465,Bangkok Dangerous ,2,3.0,2008
7389,Crime,Crime|Mystery|Thriller,61697,Righteous Kill ,1,3.0,2008
7390,Drama,Drama|Thriller,7134,"Element of Crime, The (Forbrydelsens Element) ",1,4.0,1984
7391,Drama,Drama,26810,Bad Boy Bubby ,3,4.6667,1993
7392,Drama,Drama,27664,"Brown Bunny, The ",2,3.0,2003
7393,Comedy,Comedy|Crime|Drama|Horror,59814,Ex Drummer ,1,5.0,2007
7394,Drama,Drama|Mystery,70708,Tetro ,1,4.0,2009
7395,Drama,Drama,77266,Disgrace ,1,3.0,2008
7396,Comedy,Comedy|Drama|Musical|Romance,6776,Lagaan: Once Upon a Time in India ,3,4.0,2001
7397,Adventure,Adventure|Children|Fantasy|Sci-Fi|Thriller,70305,Race to Witch Mountain ,2,3.0,2009
7398,Fantasy,Fantasy|Horror,85412,"Troll Hunter, The (Trolljegeren) ",1,4.0,2010
7399,Action,Action|Crime|Thriller,87785,Takers ,2,2.5,2010
7400,Sci-Fi,Sci-Fi,103596,Sharknado ,3,1.3333,2013
7401,Comedy,Comedy,136540,The FP ,1,4.0,2012
7402,Comedy,Comedy|Drama,3590,"Lords of Flatbush, The ",1,2.0,1974
7403,Comedy,Comedy,3760,"Kentucky Fried Movie, The ",3,3.3333,1977
7404,Drama,Drama|Romance|War,389,"Colonel Chabert, Le ",2,4.5,1994
7405,Drama,Drama|Musical,549,Thirty-Two Short Films About Glenn Gould ,2,4.5,1993
7406,Drama,Drama,670,"World of Apu, The (Apur Sansar) ",2,4.5,1959
7407,Drama,Drama|Mystery,824,Kaspar Hauser ,1,4.0,1993
7408,Drama,Drama,3823,Wonderland ,2,4.0,1999
7409,Drama,Drama|Romance,3855,"Affair of Love, An (Liaison pornographique, Une) ",2,4.5,1999
7410,Drama,Drama|Thriller,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) ",2,4.5,2000
7411,Comedy,Comedy|Drama,4175,Gray's Anatomy ,4,3.5,1996
7412,Comedy,Comedy,4268,Town & Country ,2,2.5,2001
7413,Comedy,Comedy,119,"Steal Big, Steal Little ",2,3.0,1995
7414,Drama,Drama,386,S.F.W. ,1,3.0,1994
7415,Drama,Drama,650,Moll Flanders ,4,3.0,1996
7416,Drama,Drama,1040,"Secret Agent, The ",1,3.0,1996
7417,Drama,Drama,1121,Glory Daze ,1,4.0,1995
7418,Horror,Horror|Thriller,1332,"Believers, The ",3,3.6667,1987
7419,Comedy,Comedy|Drama|Mystery|Romance,1484,"Daytrippers, The ",3,3.6667,1996
7420,Adventure,Adventure|Romance,1605,Excess Baggage ,4,2.75,1997
7421,Drama,Drama|Thriller,1609,187 (One Eight Seven) ,3,2.3333,1997
7422,Drama,Drama|Romance,1656,Swept from the Sea ,1,4.0,1997
7423,Comedy,Comedy|Drama,1870,"Dancer, Texas Pop. 81 ",1,3.0,1998
7424,Drama,Drama,1922,Whatever ,2,3.5,1998
7425,Comedy,Comedy,2007,Polish Wedding ,2,3.5,1998
7426,Horror,Horror,2119,Maximum Overdrive ,3,1.3333,1986
7427,Comedy,Comedy|Drama,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) ",1,3.0,1998
7428,Crime,Crime|Drama,2260,Wisdom ,2,2.5,1986
7429,Comedy,Comedy|Crime,2264,We're No Angels ,4,2.75,1989
7430,Drama,Drama,2271,Permanent Midnight ,2,3.0,1998
7431,Comedy,Comedy,2472,Tough Guys ,3,3.0,1986
7432,Comedy,Comedy|Romance,2482,Still Crazy ,2,3.0,1998
7433,Comedy,Comedy,2552,My Boyfriend's Back ,2,1.5,1993
7434,Drama,Drama|Romance,2570,"Walk on the Moon, A ",5,3.2,1999
7435,Comedy,Comedy|Drama,2751,From the Hip ,1,4.0,1987
7436,Action,Action|Adventure|Comedy|Thriller,2835,Chill Factor ,1,1.0,1999
7437,Comedy,Comedy|Romance,2884,Dog Park ,1,2.0,1998
7438,Comedy,Comedy,2891,"Happy, Texas ",3,4.0,1999
7439,Action,Action|Adventure|Drama,2893,Plunkett & MaCleane ,1,3.0,1999
7440,Drama,Drama,2928,"Razor's Edge, The ",2,3.5,1984
7441,Drama,Drama,2979,Body Shots ,1,3.0,1999
7442,Drama,Drama|Sci-Fi,3008,Last Night ,1,4.0,1998
7443,Drama,Drama,3111,Places in the Heart ,4,4.25,1984
7444,Romance,Romance,3206,Against All Odds ,3,2.3333,1984
7445,Drama,Drama,3378,"Ogre, The (Unhold, Der) ",1,4.0,1996
7446,Comedy,Comedy,3391,Who's That Girl? ,2,2.5,1987
7447,Documentary,Documentary,3539,"Filth and the Fury, The ",2,3.0,2000
7448,Comedy,Comedy,3581,Human Traffic ,2,3.5,1999
7449,Documentary,Documentary,3625,Better Living Through Circuitry ,1,2.0,1999
7450,Drama,Drama,3790,Groove ,2,4.0,2000
7451,Horror,Horror,3847,"Ilsa, She Wolf of the SS ",1,2.0,1974
7452,Action,Action|Comedy,3898,Bait ,2,2.0,2000
7453,Comedy,Comedy|Drama,3900,Crime and Punishment in Suburbia ,1,4.0,2000
7454,Drama,Drama,3951,Two Family House ,1,5.0,2000
7455,Comedy,Comedy|Romance,3953,Dr. T and the Women ,4,2.0,2000
7456,Comedy,Comedy|Drama,4012,Punchline ,4,2.5,1988
7457,Comedy,Comedy,4081,Back to the Beach ,3,1.6667,1987
7458,Comedy,Comedy,4089,Born in East L.A. ,1,2.0,1987
7459,Comedy,Comedy,4115,Hiding Out ,1,2.0,1987
7460,Comedy,Comedy,4123,Ishtar ,1,2.0,1987
7461,Comedy,Comedy|Sci-Fi,4125,Leonard Part 6 ,2,0.5,1987
7462,Comedy,Comedy|Horror,4138,My Demon Lover ,2,1.0,1987
7463,Crime,Crime|Drama,4139,No Man's Land ,1,3.0,1987
7464,Comedy,Comedy|Drama|Romance,4147,Nico and Dani (Krámpack) ,2,4.0,2000
7465,Comedy,Comedy,4221,Necessary Roughness ,4,2.5,1991
7466,Comedy,Comedy|Crime|Drama|Thriller,4242,Beautiful Creatures ,1,2.0,2000
7467,Comedy,Comedy|Drama|Musical,4290,For the Boys ,1,2.0,1991
7468,Adventure,Adventure|Drama,4312,Himalaya (Himalaya - l'enfance d'un chef) ,2,3.5,1999
7469,Action,Action|War,4353,Uncommon Valor ,1,3.0,1983
7470,Comedy,Comedy|Drama|Romance,4451,Jump Tomorrow ,1,3.0,2001
7471,Documentary,Documentary|IMAX,4458,Africa: The Serengeti ,1,4.0,1994
7472,Comedy,Comedy|Fantasy,4462,18 Again! ,2,1.5,1988
7473,Drama,Drama|War,4463,1969 ,1,2.0,1988
7474,Drama,Drama|War,4475,"Beast of War, The (Beast, The) ",1,4.0,1988
7475,Comedy,Comedy|Drama,4478,Biloxi Blues ,2,3.5,1988
7476,Action,Action|Crime|Drama,4488,Colors ,3,3.3333,1988
7477,Comedy,Comedy,4524,Moon Over Parador ,1,3.0,1988
7478,Comedy,Comedy|Drama,4573,Blaze ,1,2.0,1989
7479,Action,Action|Comedy,4583,Disorganized Crime ,1,4.0,1989
7480,Drama,Drama,4595,Fat Man and Little Boy ,1,3.0,1989
7481,Comedy,Comedy|Drama,4600,Gross Anatomy (a.k.a. A Cut Above) ,2,3.0,1989
7482,Comedy,Comedy|Crime|Mystery|Thriller,4610,"January Man, The ",1,2.0,1989
7483,Comedy,Comedy,4617,Let It Ride ,2,3.5,1989
7484,Action,Action,4636,"Punisher, The ",3,2.3333,1989
7485,Comedy,Comedy,4666,Skin Deep ,1,3.0,1989
7486,Comedy,Comedy|Romance,4672,"Tall Guy, The ",2,2.5,1989
7487,Action,Action|Comedy,4675,Three Fugitives ,1,1.0,1989
7488,Action,Action|Comedy|Western,4721,American Outlaws ,4,2.0,2001
7489,Drama,Drama,4745,O ,4,3.5,2001
7490,Comedy,Comedy|Musical|Sci-Fi,4777,"American Astronaut, The ",1,2.0,2001
7491,Drama,Drama,4780,Liam ,2,2.0,2000
7492,Action,Action|Adventure|Comedy|Drama,4818,Extreme Days ,1,2.0,2001
7493,Drama,Drama,4847,Fat Girl (À ma soeur!) ,2,2.5,2001
7494,Comedy,Comedy|Drama|Musical,4926,Everybody's Famous! (Iedereen beroemd!) ,1,2.0,2000
7495,Documentary,Documentary,4961,Pornstar: The Legend of Ron Jeremy ,1,2.0,2001
7496,Adventure,Adventure|Western,4962,Texas Rangers ,1,2.0,2001
7497,Drama,Drama,5068,Beijing Bicycle (Shiqi sui de dan che) ,1,4.0,2001
7498,Drama,Drama|Romance,5071,Maelström ,1,4.0,2000
7499,Drama,Drama,5073,"Son's Room, The (Stanza del figlio, La) ",3,3.6667,2001
7500,Drama,Drama|Romance,5081,Birthday Girl ,5,2.8,2001
7501,Drama,Drama,5112,Last Orders ,1,3.0,2001
7502,Crime,Crime|Drama,5178,Fun ,1,4.0,1994
7503,Action,Action|Adventure|Thriller,5209,Ffolkes ,1,2.0,1979
7504,Drama,Drama,5237,Taps ,1,4.0,1981
7505,Action,Action|Drama,5240,Running Scared ,1,4.0,1980
7506,Comedy,Comedy|Romance,5278,Fraternity Vacation ,1,1.0,1985
7507,Comedy,Comedy|Crime,5285,Lucky Break ,1,4.0,2001
7508,Drama,Drama|Thriller,5297,"Cat's Meow, The ",2,2.5,2002
7509,Comedy,Comedy,5321,"Triumph of Love, The ",1,2.0,2001
7510,Drama,Drama,5322,World Traveler ,1,4.0,2001
7511,Comedy,Comedy|Romance,5324,Life or Something Like It ,2,2.5,2002
7512,Drama,Drama|Romance,5328,Rain ,1,5.0,2001
7513,Comedy,Comedy,5337,Delirious ,3,2.6667,1991
7514,Drama,Drama,5345,Triumph of the Spirit ,1,3.0,1989
7515,Drama,Drama,5390,CQ ,1,3.0,2001
7516,Comedy,Comedy|Drama|Thriller,5416,Cherish ,1,5.0,2002
7517,Comedy,Comedy,5422,"Emperor's New Clothes, The ",1,4.0,2001
7518,Crime,Crime|Drama|Romance|Thriller,5424,Harvard Man ,1,3.0,2001
7519,Comedy,Comedy|Sci-Fi|Thriller,5437,"Manhattan Project, The ",3,3.0,1986
7520,Comedy,Comedy|Drama,5461,Me Without You ,1,2.0,2001
7521,Drama,Drama|Romance,5471,Perfect ,3,1.6667,1985
7522,Documentary,Documentary,5483,"Kid Stays in the Picture, The ",3,3.3333,2002
7523,Action,Action|Crime|Drama,5521,"Principal, The ",2,3.0,1987
7524,Drama,Drama|Thriller,5562,Snipes ,1,2.0,2001
7525,Drama,Drama|Romance,5625,Moonlight Mile ,3,3.3333,2002
7526,Drama,Drama,5633,Heaven ,2,3.5,2002
7527,Drama,Drama,5635,"Man from Elysian Fields, The ",1,3.0,2001
7528,Comedy,Comedy|Crime,5636,Welcome to Collinwood ,2,2.5,2002
7529,Horror,Horror,5663,Below ,1,3.0,2002
7530,Action,Action|Comedy|Crime|Thriller,5678,Formula 51 ,3,2.3333,2001
7531,Comedy,Comedy|Drama,5685,Real Women Have Curves ,2,4.0,2002
7532,Drama,Drama,5688,Tully ,2,2.5,2000
7533,Drama,Drama|War,5817,Ararat ,1,4.0,2002
7534,Comedy,Comedy|Drama|Romance,5829,Men with Brooms ,1,4.0,2002
7535,Action,Action|Adventure|Crime|Thriller,5880,Extreme Ops ,2,1.5,2002
7536,Comedy,Comedy,5896,New Waterford Girl ,1,4.0,1999
7537,Comedy,Comedy|Crime|Drama,5968,Miami Blues ,1,4.0,1990
7538,Drama,Drama|Romance,5994,Nicholas Nickleby ,2,4.0,2002
7539,Comedy,Comedy,6033,Mystery Date ,1,3.0,1991
7540,Comedy,Comedy|Romance,6036,Secret Admirer ,1,3.0,1985
7541,Comedy,Comedy|Romance,6039,"Woman in Red, The ",4,2.25,1984
7542,Action,Action|Sci-Fi|Thriller,6078,Firefox ,2,2.5,1982
7543,Adventure,Adventure|Comedy|Musical,6116,"Pirate Movie, The ",2,2.0,1982
7544,Comedy,Comedy,6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) ,1,3.0,1982
7545,Drama,Drama|Romance,6159,All the Real Girls ,2,4.0,2003
7546,Adventure,Adventure|Drama,6162,Gerry ,3,2.6667,2002
7547,Documentary,Documentary,6195,Stone Reader ,2,4.0,2002
7548,Drama,Drama,6216,Nowhere in Africa (Nirgendwo in Afrika) ,2,3.5,2001
7549,Drama,Drama,6222,Prozac Nation ,1,3.0,2001
7550,Comedy,Comedy|Drama|Romance,6268,Raising Victor Vargas ,2,3.5,2002
7551,Documentary,Documentary,6269,Stevie ,2,4.0,2002
7552,Action,Action|Crime|Drama|Thriller,6280,"Man Apart, A ",2,2.0,2003
7553,Comedy,Comedy,6295,Chasing Papi (a.k.a. Papi Chulo) ,1,2.0,2003
7554,Comedy,Comedy|Crime|Romance,6308,Legal Eagles ,4,2.5,1986
7555,Comedy,Comedy|Crime,6314,Undercover Blues ,2,2.0,1993
7556,Comedy,Comedy,6315,Wildcats ,3,1.6667,1986
7557,Drama,Drama|Musical,6349,Breakin' ,3,2.0,1984
7558,Comedy,Comedy|Romance,6442,Belle époque ,2,5.0,1992
7559,Comedy,Comedy|Drama|Romance,6493,Alex and Emma ,1,2.0,2003
7560,Drama,Drama|Romance,6510,"Bodies, Rest & Motion ",1,3.0,1993
7561,Drama,Drama,6517,"Babe, The ",2,2.0,1992
7562,Comedy,Comedy|Drama|War,6542,"Cuckoo, The (Kukushka) ",1,3.0,2002
7563,Drama,Drama|Fantasy,6547,Northfork ,2,2.0,2003
7564,Comedy,Comedy|Drama|Romance,6549,How to Deal ,3,3.3333,2003
7565,Action,Action|Comedy,6560,Loose Cannons ,1,2.0,1990
7566,Comedy,Comedy|Drama,6563,Masked & Anonymous ,1,2.0,2003
7567,Action,Action|Sci-Fi|Thriller,6574,Eve of Destruction ,1,1.0,1991
7568,Action,Action|Comedy|Crime|Thriller,6582,Remo Williams: The Adventure Begins ,3,2.0,1985
7569,Documentary,Documentary,6598,Step Into Liquid ,1,3.0,2002
7570,Action,Action|Comedy,6616,Grind ,2,2.5,2003
7571,Comedy,Comedy,6628,Hot Dog... The Movie ,1,2.0,1984
7572,Horror,Horror|Sci-Fi|Thriller,6631,Man's Best Friend ,2,1.0,1993
7573,Comedy,Comedy,6670,Comic Book Villains ,2,2.0,2002
7574,Comedy,Comedy|Drama|Romance,6689,"Battle of Shaker Heights, The ",1,4.0,2003
7575,Comedy,Comedy|Drama|Musical|Romance,6696,Bollywood/Hollywood ,1,2.0,2002
7576,Drama,Drama,6699,Once Upon a Time in the Midlands ,1,3.0,2002
7577,Comedy,Comedy,6718,Gotcha! ,1,2.0,1985
7578,Action,Action|Comedy|Crime,6720,Kuffs ,2,2.5,1992
7579,Documentary,Documentary,6780,"Brief History of Time, A ",2,3.0,1991
7580,Crime,Crime|Drama,6797,Bugsy ,1,3.0,1991
7581,Thriller,Thriller,6809,Tightrope ,1,3.0,1984
7582,Drama,Drama|Thriller,6810,Sleeping with the Enemy ,5,2.2,1991
7583,Action,Action|Comedy|Thriller,6812,"Rookie, The ",2,2.0,1990
7584,Comedy,Comedy,6816,Three O'Clock High ,1,4.0,1987
7585,Drama,Drama|Romance,6851,"Gas, Food, Lodging ",2,2.5,1992
7586,Drama,Drama|Romance,6883,Sylvia ,1,3.0,2003
7587,Drama,Drama,6898,Sweet Sixteen ,3,3.0,2002
7588,Comedy,Comedy|Crime|Drama|Mystery|Romance,6954,"Barbarian Invasions, The (Les invasions barbares) ",3,3.6667,2003
7589,Comedy,Comedy|Romance,7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) ",4,2.75,1987
7590,Drama,Drama|Musical,7165,"Company, The ",1,3.0,2003
7591,Action,Action|Crime,7175,Torque ,2,2.0,2004
7592,Drama,Drama,7176,Crimson Gold (Talaye sorgh) ,1,3.0,2003
7593,Action,Action|Comedy,7193,"Adventures of Ford Fairlane, The ",2,3.0,1990
7594,Action,Action|Adventure|Drama|War,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) ",1,3.0,2001
7595,Drama,Drama,7251,Where the Day Takes You ,1,4.0,1992
7596,Comedy,Comedy|Drama,7315,Against the Ropes ,2,2.0,2004
7597,Comedy,Comedy,7340,Just One of the Guys ,4,2.75,1985
7598,Thriller,Thriller,7348,Spartan ,2,3.0,2004
7599,Comedy,Comedy|Crime|Drama,7364,Intermission ,1,4.0,2003
7600,Drama,Drama|Musical,7390,Prey for Rock & Roll ,1,1.0,2003
7601,Drama,Drama,8119,Crossroads ,3,2.6667,1986
7602,Documentary,Documentary,8587,Mayor of the Sunset Strip ,1,3.0,2003
7603,Drama,Drama,8915,Stage Beauty ,1,3.0,2004
7604,Comedy,Comedy|Drama|Fantasy|Romance,8919,P.S. ,2,4.0,2004
7605,Drama,Drama,8952,Falling Angels ,1,3.0,2003
7606,Documentary,Documentary,8954,Lightning in a Bottle ,1,4.0,2004
7607,Adventure,Adventure|Drama,25834,Captains Courageous ,1,4.0,1937
7608,Drama,Drama,30820,"Woodsman, The ",3,3.3333,2004
7609,Comedy,Comedy|Drama,31162,"Life and Death of Peter Sellers, The ",1,3.0,2004
7610,Comedy,Comedy,32116,"Oh, God! You Devil ",1,2.0,1984
7611,Comedy,Comedy|Drama|Musical,33725,It's All Gone Pete Tong ,3,3.0,2004
7612,Comedy,Comedy|Drama,33826,Saint Ralph ,1,2.0,2004
7613,Documentary,Documentary,33838,Rize ,1,3.0,2005
7614,Comedy,Comedy|Drama,34540,Pretty Persuasion ,1,3.0,2005
7615,Crime,Crime|Drama|Thriller|War,41527,Paradise Now ,2,4.0,2005
7616,Documentary,Documentary,42602,"Boys of Baraka, The ",1,3.0,2005
7617,Crime,Crime|Drama,43912,Freedomland ,1,2.0,2006
7618,Crime,Crime|Drama|Thriller,45062,"Sentinel, The ",2,2.5,2006
7619,Drama,Drama,45635,"Notorious Bettie Page, The ",2,3.0,2005
7620,Documentary,Documentary,46347,Metal: A Headbanger's Journey ,2,3.5,2005
7621,Drama,Drama|War,46559,"Road to Guantanamo, The ",1,3.0,2006
7622,Action,Action|Adventure|Drama|War,48319,Flyboys ,1,2.0,2006
7623,Comedy,Comedy|Drama,48560,Running With Scissors ,1,2.0,2006
7624,Documentary,Documentary,49132,Shut Up & Sing ,3,2.6667,2006
7625,Drama,Drama,49280,Bobby ,3,3.3333,2006
7626,Comedy,Comedy|Drama,49957,"History Boys, The ",2,3.0,2006
7627,Comedy,Comedy|Drama|Romance,50792,Catch and Release ,2,2.0,2006
7628,Drama,Drama|Romance,51694,Starter for 10 ,1,3.0,2006
7629,Documentary,Documentary,52299,American Hardcore ,1,3.0,2006
7630,Comedy,Comedy|Drama|Romance,52668,In the Land of Women ,2,4.0,2007
7631,Comedy,Comedy|Drama,52724,Lucky You ,1,3.0,2007
7632,Documentary,Documentary,52784,Sharkwater ,1,4.0,2006
7633,Crime,Crime|Drama,53447,Paranoid Park ,1,4.0,2007
7634,Action,Action|Drama|Horror|Sci-Fi|Thriller,54771,"Invasion, The ",2,3.0,2007
7635,Drama,Drama,55110,December Boys ,1,3.0,2007
7636,Comedy,Comedy,55250,"Game Plan, The ",3,2.3333,2007
7637,Comedy,Comedy|Drama|Romance,56908,Dedication ,1,4.0,2007
7638,Documentary,Documentary|Musical|IMAX,58879,Shine a Light ,1,3.0,2008
7639,Action,Action|Children|Sci-Fi|IMAX,59037,Speed Racer ,3,3.0,2008
7640,Comedy,Comedy,60128,Young People Fucking (a.k.a. YPF) ,2,2.0,2007
7641,Children,Children|Comedy,60141,St. Trinian's ,1,2.0,2007
7642,Action,Action|Comedy|Fantasy|Thriller,61401,"Spirit, The ",2,2.0,2008
7643,Documentary,Documentary,70862,It Might Get Loud ,2,3.5,2008
7644,Drama,Drama|Musical,76763,"Runaways, The ",1,3.0,2010
7645,Comedy,Comedy|Drama,95135,Your Sister's Sister ,1,4.0,2011
7646,Thriller,Thriller,112940,A Most Wanted Man ,1,4.0,2014
7647,Adventure,Adventure|Drama|Romance,115828,Copenhagen ,1,4.0,2014
7648,Comedy,Comedy,127130,Mistress America ,1,4.0,2015
7649,Documentary,Documentary,154358,The Barkley Marathons: The Race That Eats Its Young ,1,4.0,2015
7650,(no genres listed),(no genres listed),166024,Whiplash ,2,4.5,2013
7651,Thriller,Thriller,166568,Miss Sloane ,2,4.5,2016
7652,Action,Action|Crime|Drama,169992,Free Fire ,1,3.0,2017
7653,Comedy,Comedy,173205,The Meyerowitz Stories ,1,4.0,2017
7654,Comedy,Comedy|Drama|War,173209,War Machine ,1,4.0,2017
7655,Documentary,Documentary,176423,Icarus ,1,4.0,2017
7656,Drama,Drama,180045,Molly's Game ,1,4.0,2017
7657,Drama,Drama|Thriller,90374,Martha Marcy May Marlene ,2,3.5,2011
7658,Drama,Drama,1412,Some Mother's Son ,1,3.0,1996
7659,Action,Action|Sci-Fi,2807,Universal Soldier: The Return ,4,2.5,1999
7660,Thriller,Thriller,4093,Cop ,1,1.0,1988
7661,Action,Action|Drama|Thriller|War,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) ,1,5.0,2003
7662,Documentary,Documentary,50851,Cocaine Cowboys ,2,4.5,2006
7663,Drama,Drama|War,69860,Eichmann ,1,5.0,2007
7664,Crime,Crime|Documentary,79677,"Two Escobars, The ",1,3.0,2010
7665,Documentary,Documentary,85394,Cave of Forgotten Dreams ,1,3.0,2010
7666,Documentary,Documentary,86668,Louis Theroux: Law & Disorder ,1,5.0,2008
7667,Drama,Drama,89580,Neds ,1,4.0,2010
7668,Documentary,Documentary,90943,Into the Abyss ,1,5.0,2011
7669,Documentary,Documentary,97866,"Imposter, The ",2,4.5,2012
7670,Action,Action|Comedy,6210,Volcano High (Whasango) ,1,3.0,2001
7671,Drama,Drama|War,8337,"Caine Mutiny, The ",2,4.0,1954
7672,Documentary,Documentary,8577,Comandante ,1,4.0,2003
7673,Drama,Drama|Fantasy|Horror|Mystery|Thriller,26693,It ,1,4.0,1990
7674,Documentary,Documentary,59295,Expelled: No Intelligence Allowed ,1,1.0,2008
7675,Sci-Fi,Sci-Fi,2665,Earth vs. the Flying Saucers ,1,1.0,1956
7676,Drama,Drama,3447,"Good Earth, The ",2,4.0,1937
7677,Crime,Crime|Horror|Mystery|Thriller,3973,Book of Shadows: Blair Witch 2 ,4,0.75,2000
7678,Drama,Drama,4190,Elmer Gantry ,2,4.0,1960
7679,Action,Action|Comedy|Romance|War,4802,Operation Petticoat ,4,3.0,1959
7680,Comedy,Comedy,4925,"Cheap Detective, The ",1,3.0,1978
7681,Action,Action|Sci-Fi,4939,"Final Countdown, The ",1,3.0,1980
7682,Western,Western,5063,One-Eyed Jacks ,1,3.0,1961
7683,Comedy,Comedy,136469,Larry David: Curb Your Enthusiasm ,1,5.0,1999
7684,Drama,Drama,91325,Extremely Loud and Incredibly Close ,2,2.5,2011
7685,Drama,Drama,6055,Sugar Hill ,2,2.0,1994
7686,Drama,Drama|Musical,6347,Beat Street ,1,1.0,1984
7687,Musical,Musical,6348,Breakin' 2: Electric Boogaloo ,3,1.3333,1984
7688,Action,Action|Sci-Fi,6597,"Princess Blade, The (Shura Yukihime) ",1,3.0,2001
7689,Comedy,Comedy|Romance,5532,Amy's O (a.k.a. Amy's Orgasm) ,1,4.0,2001
7690,Comedy,Comedy|Crime|Mystery,7306,"Herod's Law (Ley de Herodes, La) ",1,3.0,2000
7691,Drama,Drama|Mystery|Romance|Thriller,8588,Killing Me Softly ,1,4.0,2002
7692,Action,Action|Adventure|Drama|Romance,27708,Helen of Troy ,1,4.0,2003
7693,Comedy,Comedy|Crime|Thriller,33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) ",1,4.0,2004
7694,Drama,Drama,45503,Peaceful Warrior ,1,5.0,2006
7695,Horror,Horror|Thriller,66090,Eden Lake ,1,4.0,2008
7696,Crime,Crime|Drama|Thriller,68347,Sin Nombre ,1,4.0,2009
7697,Drama,Drama|Romance,71902,Spread ,1,3.0,2009
7698,Drama,Drama|Thriller,80880,Stone ,2,3.0,2010
7699,Horror,Horror|Thriller,89208,Walled In ,1,3.0,2009
7700,Adventure,Adventure|Animation|Children|Comedy|Fantasy|Romance,92348,Puss in Boots (Nagagutsu o haita neko) ,1,4.0,1969
7701,Comedy,Comedy|Drama,568,Bhaji on the Beach ,2,3.5,1993
7702,Crime,Crime|Thriller,1675,Incognito ,1,3.0,1997
7703,Action,Action|Crime|Drama|Thriller,2540,"Corruptor, The ",3,2.3333,1999
7704,Documentary,Documentary|IMAX,4453,Michael Jordan to the Max ,1,3.0,2000
7705,Comedy,Comedy|Romance,4743,Tortilla Soup ,2,3.0,2001
7706,Action,Action,5409,Rapid Fire ,2,3.5,1992
7707,Action,Action,5580,Aspen Extreme ,1,3.0,1993
7708,Comedy,Comedy|Romance,5675,Swept Away ,1,1.0,2002
7709,Mystery,Mystery|Thriller,5787,"Truth About Charlie, The ",1,2.0,2002
7710,Comedy,Comedy|Drama,6992,Guarding Tess ,2,2.5,1994
7711,Action,Action|Thriller,7017,Passenger 57 ,3,3.3333,1992
7712,Action,Action,7192,Only the Strong ,2,3.0,1993
7713,Action,Action|Adventure|Fantasy|Sci-Fi,8782,Thunderbirds ,2,2.5,2004
7714,Comedy,Comedy|Drama|Romance,30898,"Upside of Anger, The ",3,3.0,2005
7715,Drama,Drama|Mystery|Thriller,36276,Hidden (a.k.a. Cache) (Caché) ,2,2.0,2005
7716,Comedy,Comedy|Documentary,43708,Block Party (a.k.a. Dave Chappelle's Block Party) ,3,3.0,2005
7717,Comedy,Comedy|Drama|Sci-Fi|War,8690,Slaughterhouse-Five ,1,4.0,1972
7718,Comedy,Comedy,4402,Dr. Goldfoot and the Bikini Machine ,1,5.0,1965
7719,Comedy,Comedy|Drama|Fantasy,96430,"Odd Life of Timothy Green, The ",1,5.0,2012
7720,Adventure,Adventure,941,"Mark of Zorro, The ",2,3.5,1940
7721,Comedy,Comedy,1839,My Giant ,1,3.0,1998
7722,Adventure,Adventure|Sci-Fi,2368,King Kong Lives ,1,2.0,1986
7723,Drama,Drama,2520,Airport ,3,2.0,1970
7724,Action,Action|Drama|Thriller,2521,Airport 1975 ,2,3.5,1974
7725,Drama,Drama|Thriller,2523,Rollercoaster ,2,2.5,1977
7726,Documentary,Documentary,2693,Trekkies ,4,3.25,1997
7727,Action,Action|Comedy,2887,Simon Sez ,1,1.0,1999
7728,Comedy,Comedy,3057,Where's Marlowe? ,1,4.0,1998
7729,Comedy,Comedy,3276,Gun Shy ,1,1.0,2000
7730,Comedy,Comedy|Mystery|Romance,3284,They Might Be Giants ,1,3.0,1971
7731,Adventure,Adventure|Crime|Drama|Romance,3390,Shanghai Surprise ,1,2.0,1986
7732,Comedy,Comedy,3596,Screwed ,1,1.0,2000
7733,Horror,Horror|Sci-Fi,3933,"Killer Shrews, The ",1,0.0,1959
7734,Horror,Horror|Sci-Fi,4051,Horrors of Spider Island (Ein Toter Hing im Netz) ,1,0.0,1960
7735,Comedy,Comedy,4156,Company Man ,1,2.0,2000
7736,Sci-Fi,Sci-Fi,4198,Battle Beyond the Stars ,1,3.0,1980
7737,Crime,Crime|Mystery,4212,Death on the Nile ,1,3.0,1978
7738,Action,Action|Comedy,4397,Cannonball Run II ,2,2.5,1984
